Relocated Date,Make,Color,Plate,State,Relocated From Address Number,Relocated From Street Direction,Relocated From Street Name,Relocated From Suffix,Relocated To Address Number,Relocated To Direction,Relocated To Street Name,Relocated To Suffix,Relocated Reason,Service Request Number
04/01/2015 07:55:00 PM,Volvo,Black,V392504,Illinois,5600.0,N,NB OUTER LAKE SHORE,DR,350,E,LOWER WACKER DRIVE,,Accident,15-01080109
04/01/2015 07:30:00 PM,Volkswagen,Gray,N452783,Illinois,1112.0,S,WABASH,AVE,400,E,LOWER WACKER DRIVE PUT ON ISLAND,,Other,15-01078987
04/01/2015 07:00:00 PM,Hyundai,White,E600567,Illinois,2450.0,N,SOUTHPORT,AVE,2430,S,SOUTHPORT,,Water Management,15-01078558
04/01/2015 06:40:00 PM,Honda,Gray,N550671,Illinois,2450.0,N,SOUTHPORT,AVE,2418,S,SOUTHPORT,,Water Management,15-01078557
04/01/2015 05:50:00 PM,Pontiac,Brown,N643257,Illinois,8746.0,S,MORGAN,ST,8749,S,MORGAN,,Water Management,15-01076933
04/01/2015 05:06:00 PM,Bmw,Silver,N164748,Illinois,300.0,S,LAKE SHORE,DR,300,E,LOWER WACKER,,Stalled,15-01076222
04/01/2015 05:00:00 PM,Hyundai,Blue,R700551,Illinois,380.0,E,MONROE,DR,350,E,LOWER WACKER DRIVE,,Broken Down,15-01076881
04/01/2015 03:45:00 PM,Saab,Black,626MTL,Wisconsin,515.0,W,ARMITAGE,AVE,551,W,SCOTT,,Water Management,15-01075557
04/01/2015 03:10:00 PM,General Motors Corp.,Blue,S683630,Illinois,4000.0,N,NB OUTER LAKE SHORE,DR,450,W,WILSON DRIVE,,Broken Down,15-01073741
04/01/2015 02:59:00 PM,Honda,Silver,897R623,Illinois,200.0,S,LAKE SHORE,DR,300,E,LOWER WACKER,,Stalled,15-01073321
04/01/2015 01:10:00 PM,Ford,White,M184340,Illinois,3000.0,W,31ST,ST,1717,W,39TH,,Fleet,15-01071602
04/01/2015 11:47:00 AM,Ford,Red,R615955,Illinois,1101.0,S,MICHIGAN,AVE,47,E,11TH ST,,Stalled,15-01068567
04/01/2015 11:10:00 AM,Honda,Silver,E781186,Illinois,177.0,N,MICHIGAN,AVE,400,E,LOWER WACKER,,Accident,15-01070224
04/01/2015 10:44:00 AM,Ford,Gray,R165120,Illinois,4204.0,N,MCVICKER,AVE,4300,N,MCVICKER,,Other,15-01067518
04/01/2015 10:36:00 AM,Hyundai,Silver,R169623,Illinois,4216.0,N,MCVICKER,AVE,4242,N,MCVICKER,,Other,15-01067521
04/01/2015 10:28:00 AM,Honda,Gray,2212688,Illinois,4216.0,N,MCVICKER,AVE,4242,N,MCVICKER,,Other,15-01067520
04/01/2015 10:25:00 AM,Toyota,White,E440505,Illinois,4208.0,N,MCVICKER,AVE,4240,N,MCVICKER,,Other,15-01067519
04/01/2015 10:00:00 AM,Ford,Black,X296969,Illinois,232.0,W,WILLOW,ST,242,W,WILLOW,,Police,15-01066140
04/01/2015 09:55:00 AM,Ford,Gray,DFX5960,Michigan,1610.0,N,HONORE,ST,1612,N,HONOROE,,Forestry,15-01065819
04/01/2015 09:35:00 AM,Dodge,Black,S888080,Illinois,2506.0,N,NEWLAND,AVE,2543,N,NEWLAND,,Water Management,15-01065597
04/01/2015 09:32:00 AM,Kia Motors Corp,Gray,P972668,Illinois,4036.0,W,ADDISON,ST,3559,N,KARLOV,,Water Management,15-01065518
04/01/2015 09:30:00 AM,Cadillac,White,H784668,Illinois,1733.0,N,HONORE,ST,1835,N,HONOROE,,Forestry,15-01065818
04/01/2015 09:25:00 AM,Acura,Gray,KEESTER,Illinois,809.0,W,SUPERIOR,ST,1035,W,HURON,,CDOT Curb and Gutter,15-01065790
04/01/2015 09:25:00 AM,Ford,White,M165990,Illinois,500.0,S,LAKE SHORE,DR,340,E,JACKSON,,Broken Down,15-01066511
04/01/2015 09:20:00 AM,Chevrolet,Red,FNP3705,Ohio,1735.0,N,HONORE,ST,1815,N,HONOROE,,Forestry,15-01065817
04/01/2015 09:15:00 AM,Dodge,Blue,VDR992,Indiana,4200.0,N,SB OUTER LAKE SHORE,DR,3750,N,RECREATION,,Broken Down,15-01071708
04/01/2015 09:04:00 AM,Nissan,Gray,8901946,Illinois,3936.0,N,KOSTNER,AVE,3906,N,KOSTNER,,Forestry,15-01065222
04/01/2015 09:00:00 AM,Chevrolet,Black,6973665,Illinois,125.0,S,WACKER,DR,350,E,WACKER DRIVE LOWER LEVEL,,Accident,15-01065264
04/01/2015 09:00:00 AM,Infiniti/M30,Black,8587211,Illinois,1105.0,N,CALIFORNIA,AVE,2730,W,CORTEZ,,Water Management,15-01065198
04/01/2015 09:00:00 AM,Mercury,Gray,SELLHI5,Illinois,1257.0,W,WINONA,ST,4550,N,MARINE DR,,Police,15-01065323
04/01/2015 08:50:00 AM,Toyota,Blue,R177729,Illinois,5329.0,N,EAST RIVER,RD,8702,W,BERWYN,,Accident,15-01065265
04/01/2015 08:44:00 AM,Chevrolet,Silver,R615675,Illinois,1103.0,N,CALIFORNIA,AVE,1112,N,MOZART,,Water Management,15-01065060
04/01/2015 08:35:00 AM,Bmw,Silver,V616568,Illinois,1500.0,S,LAKE SHORE,DR,44,E,ROOSEVELT,,Broken Down,15-01065068
04/01/2015 08:30:00 AM,Mazda,Maroon,V438120,Illinois,1101.0,N,CALIFORNIA,AVE,1103,N,MOZART,,Water Management,15-01064905
04/01/2015 08:29:00 AM,Chevrolet,Red,N652554,Illinois,6907.0,S,CRANDON,AVE,7004,S,CRANDON,,Other,15-01064877
04/01/2015 08:17:00 AM,Ford,White,M184346,Illinois,1717.0,W,PERSHING,RD,10400,S,VINCENNES,,Fleet,15-01071349
04/01/2015 08:17:00 AM,Mitsubishi,Silver,SB4B4N,Missouri,6905.0,S,CRANDON,AVE,7043,S,OGLESBY,,Other,15-01064778
04/01/2015 08:15:00 AM,Bmw,Silver,216063,Illinois,6337.0,N,SAYRE,AVE,6331,N,SAYRE,,Police,15-01064766
04/01/2015 08:10:00 AM,Ford,Gray,P138361,Illinois,125.0,N,LOWER WACKER,DR,400,E,LOWER WACKER,,Accident,15-01064878
04/01/2015 08:10:00 AM,General Motors Corp.,Maroon,N540354,Illinois,2800.0,N,NB OUTER LAKE SHORE,DR,3950,N,BROADWAY,,Broken Down,15-01064812
04/01/2015 08:09:00 AM,Chevrolet,Blue,K662526,Illinois,1123.0,N,CALIFORNIA,AVE,2730,W,THOMAS,,Water Management,15-01064767
04/01/2015 08:04:00 AM,Chevrolet,Blue,WRU916,Indiana,6942.0,S,CRANDON,AVE,2327,E,69TH,,Other,15-01064681
04/01/2015 07:56:00 AM,Volvo,Silver,V616619,Illinois,6914.0,S,CRANDON,AVE,2308,E,69TH,,Other,15-01064536
04/01/2015 07:48:00 AM,Toyota,Tan,L708148,Illinois,6948.0,S,CRANDON,AVE,7003,S,CRANDON,,Other,15-01064535
04/01/2015 07:40:00 AM,(Unlisted Make),Gray,V692372,Illinois,2200.0,N,NB OUTER LAKE SHORE,DR,2220,N,STOCKTON,,Broken Down,15-01064501
04/01/2015 07:30:00 AM,Ford,Silver,K279419,Illinois,1210.0,N,CALIFORNIA,AVE,2752,W,THOMAS,,Water Management,15-01064470
04/01/2015 06:45:00 AM,Ford,Gray,N964050,Illinois,1200.0,S,COLUMBUS,DR,350,E,WACKER,,Accident,15-01064193
04/01/2015 03:00:00 AM,Nissan,Gray,GGRGE32,Illinois,2316.0,,TAYLOR,,2035,W,TAYLOR,,Film Office,15-01063266
04/01/2015 01:40:00 AM,Oldsmobile,White,S490787,Illinois,926.0,S,CLAREMONT,AVE,2110,W,TAYLOR,,Film Office,15-01063161
04/01/2015 01:15:00 AM,Nissan,Blue,,Illinois,928.0,S,CLAREMONT,AVE,2119,W,TAYLOR,,Film Office,15-01063084
04/01/2015 01:00:00 AM,Mitsubishi,Green,P835868,Illinois,904.0,S,OAKLEY,BLVD,2111,W,TAYLOR,,Film Office,15-01063080
04/01/2015 12:40:00 AM,Toyota,Red,S126213,Illinois,922.0,S,OAKLEY,BLVD,2114,W,TAYLOR,,Film Office,15-01063004
04/01/2015 12:20:00 AM,Toyota,Blue,P205375,Illinois,1006.0,S,OAKLEY,BLVD,2116,W,TAYLOR,,Film Office,15-01063011
04/01/2015 12:00:00 AM,,,,,936.0,N,KEDVALE,AVE,,,,,,15-01064693
03/31/2015 10:55:00 PM,Chevrolet,White,891R679,Illinois,4639.0,S,MICHIGAN,AVE,5100,S,WENTWORTH,,Police,15-01062536
03/31/2015 09:50:00 PM,Acura,Black,E295334,Illinois,316.0,W,WEBSTER,AVE,345,E,LOWER WACKER DRIVE,,Film Office,15-01061388
03/31/2015 09:00:00 PM,Toyota,Black,H72795,Indiana,320.0,W,WEBSTER,AVE,400,E,LOWER WACKER DRIVE PUT ON ISLAND,,Film Office,15-01060064
03/31/2015 08:10:00 PM,Jeep - Year Greater 1988,White,L436554,Illinois,2145.0,N,CLARK,ST,345,E,LOWER WACKER DRIVE,,Film Office,15-01059575
03/31/2015 08:05:00 PM,Ford,Red,P411719,Illinois,2107.0,N,CLARK,ST,400,E,LOWER WACKER DRIVE PUT ON ISLAND,,Film Office,15-01059103
03/31/2015 08:00:00 PM,Audi,Black,P335664,Illinois,700.0,S,LAKE SHORE,DR,651,N,COLUMBUS,,Stalled,15-01058549
03/31/2015 07:55:00 PM,Mazda,Black,V64O734,Illinois,331.0,N,CLARK,ST,10,N,DEARBORN,,Other,15-01058489
03/31/2015 06:15:00 PM,Dodge,Gray,R476835,Illinois,4900.0,S,SB OUTER LAKE SHORE,DR,4700,N,CORNELL,,Stalled,15-01056483
03/31/2015 03:55:00 PM,Honda,Gray,HLJ0248,Pennsylvania,801.0,W,SCOTT,ST,345,E,LOWER WACKER DRIVE,,Accident,15-01054529
03/31/2015 01:35:00 PM,Acura,Silver,A663037,Illinois,801.0,W,SUPERIOR,ST,819,W,SUPERIOR,,CDOT Street Resurfacing,15-01050791
03/31/2015 01:30:00 PM,Nissan,Gray,S955236,Illinois,803.0,W,SUPERIOR,ST,817,W,SUPERIOR,,CDOT Street Resurfacing,15-01050790
03/31/2015 01:14:00 PM,Nissan,Black,BMF9412,Michigan,5245.0,N,LEAVITT,ST,2152,W,FARRAGUT,,Other,15-01050439
03/31/2015 12:00:00 PM,Saturn,Tan,E313738,Illinois,3438.0,N,KEATING,AVE,3450,N,KEATING,,Other,15-01048517
03/31/2015 11:52:00 AM,Pontiac,Gray,1G2NF52F23C272382,,5200.0,W,63RD,ST,701,N,SACRAMENTO BLVD POUND 6,,Pound Transfer,15-01049085
03/31/2015 11:45:00 AM,Honda,Silver,P824710,Illinois,681.0,N,GREEN,ST,831,W,HURON,,Other,15-01048159
03/31/2015 11:41:00 AM,Mitsubishi,Gray,,,5200.0,W,63RD,ST,701,N,SACRAMENTO,,Fire,15-01050185
03/31/2015 11:35:00 AM,Nissan,Silver,X675977,Illinois,1920.0,W,ADDISON,ST,2006,W,ADDISON,,Other,15-01048123
03/31/2015 11:30:00 AM,Chevrolet,Gray,Y57042,Illinois,9710.0,S,COTTAGE GROVE,AVE,9700,S,COTTAGE GROVE,,CDOT Street Resurfacing,15-01048125
03/31/2015 11:20:00 AM,Saab,Gray,N674285,Illinois,1918.0,W,ADDISON,ST,2004,W,ADDISON,,Other,15-01048122
03/31/2015 10:55:00 AM,Honda,Orange,V941362,Illinois,3302.0,N,LAKEWOOD,AVE,1257,W,SCHOOL,,Other,15-01046999
03/31/2015 10:45:00 AM,Chevrolet,Blue,A559870,Illinois,3306.0,N,LAKEWOOD,AVE,3250,N,LAKEWOOD,,Other,15-01046998
03/31/2015 10:35:00 AM,Hyundai,Purple,S492110,Illinois,4215.0,N,MOZART,ST,4232,N,MOZART,,Forestry,15-01046620
03/31/2015 10:17:00 AM,Nissan,Black,G316856,Illinois,5516.0,N,WESTERN,AVE,5515,N,WESTERN,,Water Management,15-01046406
03/31/2015 10:15:00 AM,Kia Motors Corp,White,X655911,Illinois,5106.0,N,MARINE,DR,3757,N,RECREATION,,Other,15-01046483
03/31/2015 10:10:00 AM,Pontiac,Blue,A360283,Illinois,5146.0,N,MASON,AVE,5127,N,MASON,,Other,15-01046521
03/31/2015 09:45:00 AM,Honda,Silver,E435545,Illinois,5116.0,N,MARINE,DR,3757,N,RECREATION,,Other,15-01045887
03/31/2015 09:40:00 AM,Ford,Black,6403689,Illinois,4840.0,W,BYRON,ST,4828,W,BYRON,,Forestry,15-01045379
03/31/2015 09:30:00 AM,Chevrolet,Black,5876978,Illinois,5124.0,N,MARINE,DR,3753,N,RECREATION,,Other,15-01045886
03/31/2015 09:15:00 AM,Dodge,Red,8907456,Illinois,4329.0,N,AUSTIN,AVE,4341,N,MASON,,Peoples Gas,15-01044499
03/31/2015 09:10:00 AM,Hyundai,Black,4935686,Illinois,5136.0,N,MARINE,DR,3749,N,RECREATION,,Other,15-01044564
03/31/2015 09:08:00 AM,Honda,White,1835515,Illinois,5358.0,N,VIRGINIA,AVE,2943,W,RASCHER,,Water Management,15-01044271
03/31/2015 09:05:00 AM,Dodge,Green,NO PLATES,Illinois,2236.0,N,MULLIGAN,AVE,2174,N,MOBILE,,CDOT Street Resurfacing,15-01044361
03/31/2015 09:00:00 AM,Ford,White,E382251,Illinois,4725.0,S,VINCENNES,AVE,4817,S,VINCENNES,,Other,15-01044169
03/31/2015 09:00:00 AM,Toyota,Gray,V323939,Illinois,2245.0,N,MULLIGAN,AVE,2205,N,MOBILE,,CDOT Street Resurfacing,15-01044360
03/31/2015 08:55:00 AM,Honda,Blue,V429838,Illinois,5138.0,N,MARINE,DR,3750,N,RECREATION,,Other,15-01044563
03/31/2015 08:39:00 AM,Dodge,Red,1530756B,Illinois,3320.0,S,LITUANICA,AVE,3235,S,LITUANICA,,Water Management,15-01043866
03/31/2015 08:35:00 AM,Dodge,Gray,1514SS,Illinois,4265.0,N,MOODY,AVE,6210,W,MONTROSE,,Peoples Gas,15-01043762
03/31/2015 08:35:00 AM,Nissan,Black,L182452,Illinois,1335.0,W,BRYN MAWR,AVE,5549,N,WAYNE,,Water Management,15-01043792
03/31/2015 08:25:00 AM,Bmw,Blue,A153911,Illinois,1341.0,W,BRYN MAWR,AVE,1445,W,GREGORY,,Water Management,15-01043791
03/31/2015 08:20:00 AM,Toyota,Green,E147903,Illinois,3256.0,W,BELLE PLAINE,AVE,3309,W,BELLE PLAINE,,Forestry,15-01044183
03/31/2015 08:17:00 AM,Chevrolet,Maroon,38545T,Illinois,1341.0,W,BRYN MAWR,AVE,1355,W,BRYN MAWR,,Water Management,15-01043790
03/31/2015 08:12:00 AM,Ford,Maroon,V783169,Illinois,1021.0,S,CANAL,ST,350,E,LOWER WACKER,,Stalled,15-01043180
03/31/2015 08:05:00 AM,Toyota,Gray,P113268,Illinois,3253.0,W,BELLE PLAINE,AVE,3310,W,BELLE PLAINE,,Forestry,15-01044182
03/31/2015 08:00:00 AM,Chrysler,Silver,S241697,Illinois,4700.0,N,NB OUTER LAKE SHORE,DR,400,W,LAWRENCE,,Broken Down,15-01043067
03/31/2015 07:55:00 AM,Dodge,Gray,E261028,Illinois,3531.0,W,LYNDALE,ST,3504,W,LYNDALE,,Film Office,15-01043041
03/31/2015 07:35:00 AM,Volvo,Silver,LXCH,Illinois,5149.0,N,MARINE,,3750,N,RECREATION,,Other,15-01042655
03/31/2015 07:16:00 AM,Mazda,Black,S777901,Illinois,6450.0,S,HERMITAGE,AVE,1728,W,65TH,,Water Management,15-01042405
03/31/2015 07:10:00 AM,Honda,Black,9553199,Illinois,5153.0,N,MARINE,,3752,N,RECREATION,,Other,15-01042654
03/31/2015 07:09:00 AM,Lexus,Silver,K114571,Illinois,6453.0,S,HERMITAGE,AVE,6430,S,HERMITAGE,,Water Management,15-01042386
03/31/2015 07:05:00 AM,Honda,Gray,BAW4919,Michigan,2300.0,S,LAKE SHORE,DR,3900,S,LAKE SHORE DRIVE,,Broken Down,15-01042415
03/31/2015 06:55:00 AM,,,46LP72,Massachusetts,5128.0,N,MARINE,DR,3758,N,RECREATION,,Other,15-01042653
03/31/2015 04:50:00 AM,Chevrolet,Black,E613551,Illinois,3578.0,W,LYNDALE,ST,2444,N,CENTRAL PARK,,Film Office,15-01040998
03/31/2015 04:40:00 AM,Ford,Gray,K523102,Illinois,3576.0,W,LYNDALE,ST,3554,W,PALMER,,Film Office,15-01040997
03/31/2015 03:55:00 AM,Pontiac,White,L769797,Illinois,3550.0,W,LYNDALE,ST,2450,N,CENTRAL PARK,,Film Office,15-01040996
03/31/2015 12:00:00 AM,Volvo,Silver,E415389,,5140.0,N,MARINE,DR,,,,,,15-01043765
03/31/2015 12:00:00 AM,,,,,5144.0,N,MARINE,DR,,,,,,15-01043764
03/31/2015 12:00:00 AM,,,,,5900.0,S,DAMEN,AVE,,,,,,15-01054692
03/30/2015 11:00:00 PM,Jeep - Year Greater 1988,Black,CDG2208,Michigan,700.0,W,BELMONT,AVE,400,E,WACKER LOWER,,Accident,15-01012640
03/30/2015 10:01:00 PM,Audi,Black,79816,Michigan,2900.0,N,NB OUTER LAKE SHORE,DR,3100,N,LAKE SHORE,,Stalled,15-01039680
03/30/2015 08:45:00 PM,Lincoln,White,E476396,Illinois,3.0,S,SB OUTER LAKE SHORE,DR,3510,S,RHODES,,Broken Down,15-01037998
03/30/2015 06:40:00 PM,Hyundai,Blue,289852,Illinois,1600.0,S,INDIANA,AVE,1550,S,INDIANA,,Broken Down,15-01033782
03/30/2015 06:30:00 PM,Mercedes,Black,V507780,Illinois,5637.0,S,SB OUTER LAKE SHORE,DR,6700,S,JEFFREY,,Broken Down,15-01033783
03/30/2015 05:50:00 PM,Dodge,Yellow,5999 TX,Illinois,42.0,S,MICHIGAN AV,ER,350,E,WACKER,,Broken Down,15-01036069
03/30/2015 05:50:00 PM,Toyota,Green,N330904,Illinois,1225.0,S,CLARK,ST,1221,S,WABASH AVENUE,,Other,15-01033311
03/30/2015 04:32:00 PM,Nissan,Red,DKB7030,Texas,200.0,N,SB OUTER LAKE SHORE,DR,124,S,COLUMBUS,,Stalled,15-01030983
03/30/2015 01:39:00 PM,Lexus,Green,N920846,Illinois,3100.0,S,SB OUTER LAKE SHORE,DR,3100,S,INDIANA ( BP STATION ),,Broken Down,15-01024735
03/30/2015 01:27:00 PM,Toyota,Tan,TNT6919,Illinois,227.0,W,23RD,,231,W,23RD ST,,Peoples Gas,15-01032018
03/30/2015 12:52:00 PM,Cadillac,White,K689536,Illinois,827.0,N,ROCKWELL,ST,825,N,ROCKWELL,,Other,15-01023295
03/30/2015 12:05:00 PM,Toyota,Blue,6MCN123,California,424.0,W,ST JAMES,PL,2740,N,CANON DR,,Other,15-01022079
03/30/2015 11:45:00 AM,Saturn,Gray,REA2345,Michigan,424.0,W,ST JAMES,PL,2740,N,CANON DR,,Other,15-01022078
03/30/2015 11:22:00 AM,Honda,Blue,N228922,Illinois,6302.0,N,MAPLEWOOD,AVE,6311,N,MAPLEWOOD,,Water Management,15-01020974
03/30/2015 11:20:00 AM,Ford,White,MP 11 552,Illinois,2900.0,S,HALSTED,ST,5101,S,WENTWORTH,,Accident,15-01020568
03/30/2015 11:06:00 AM,Dodge,Gray,8113478,Illinois,4316.0,W,WILCOX,ST,4329,W,WILCOX,,CDOT 50/50 Sidewalk,15-01020285
03/30/2015 11:02:00 AM,Bmw,Black,9901867,Illinois,641.0,W,ALDINE,AVE,3324,N,SHEFFIELD,,Peoples Gas,15-01020341
03/30/2015 10:51:00 AM,Volvo,Green,E685561,Illinois,641.0,W,ALDINE,AVE,3407,N,LAKE SHORE DRIVE,,Peoples Gas,15-01020340
03/30/2015 10:40:00 AM,Honda,Purple,S480291,Illinois,4700.0,W,BELMONT,AVE,3200,N,KILPATRICK,,Broken Down,15-01019499
03/30/2015 10:40:00 AM,Volvo,Green,V516741,Illinois,7517.0,S,COLES,AVE,7321,S,COLES,,Other,15-01020225
03/30/2015 10:25:00 AM,Mercedes,Black,R138950,Illinois,7514.0,S,COLES,AVE,7407,S,COLES,,Other,15-01020056
03/30/2015 10:25:00 AM,Mercedes,Black,539R759,Illinois,7514.0,S,COLES,AVE,7423,S,COLES,,Other,15-01020124
03/30/2015 10:20:00 AM,Mercedes,Black,N491132,Illinois,736.0,W,ADDISON,ST,741,W,ADDISON,,Other,15-01019486
03/30/2015 10:15:00 AM,Honda,Beige,E676957,Illinois,7538.0,S,COLES,AVE,7572,S,COLES,,Other,15-01019886
03/30/2015 10:15:00 AM,Nissan,Gray,9247628,Illinois,2900.0,S,HALSTED,ST,2909,S,EMERALD,,Accident,15-01020357
03/30/2015 09:53:00 AM,Chevrolet,Gray,E351046,Illinois,3604.0,W,86TH,PL,3608,W,86TH PLACE,,Water Management,15-01018269
03/30/2015 09:42:00 AM,Ford,Blue,E145849,Illinois,3604.0,W,86TH,PL,8629,S,LAWNDALE,,Water Management,15-01018213
03/30/2015 09:30:00 AM,General Motors Corp.,White,66464F,Illinois,630.0,E,69TH,ST,6848,S,CHAMPLAIN,,Other,15-01017790
03/30/2015 09:30:00 AM,Nissan,Maroon,ED4687,Illinois,3301.0,N,ALBANY,AVE,3307,N,ALBANY,,Forestry,15-01020511
03/30/2015 09:20:00 AM,Dodge,Green,1293165,Illinois,828.0,W,31ST,ST,1000,W,29TH STREET,,Peoples Gas,15-01016884
03/30/2015 09:20:00 AM,Nissan,Orange,402TJL,Wisconsin,5801.0,W,DAKIN,ST,5802,W,DAKIN,,Other,15-01016931
03/30/2015 09:20:00 AM,Pontiac,Blue,R625321,Illinois,3110.0,W,SCHOOL,ST,3059,W,SCHOOL,,Forestry,15-01020510
03/30/2015 09:10:00 AM,Chevrolet,Blue,65061FF,Illinois,3340.0,N,ALBANY,AVE,3328,N,ALBANY,,Forestry,15-01020509
03/30/2015 09:04:00 AM,Toyota,Gray,BNM6648,Georgia,5445.0,S,LARAMIE,AVE,5239,S,LARAMIE,,Water Management,15-01016602
03/30/2015 08:55:00 AM,Buick,Silver,E385918,Illinois,349.0,N,LOWER LA SALLE,ST,320,E,LOWER WACKER,,Other,15-01020534
03/30/2015 08:55:00 AM,Nissan,White,CAS9107,Georgia,5443.0,S,LARAMIE,AVE,5243,S,LARAMIE,,Water Management,15-01016466
03/30/2015 08:50:00 AM,Bmw,Silver,V637854,Illinois,4218.0,N,MOODY,AVE,4204,N,MEADE,,Peoples Gas,15-01016131
03/30/2015 08:50:00 AM,Lexus,Blue,N226973,Illinois,2535.0,W,FULLERTON,AVE,2511,W,FULLERTON,,Water Management,15-01016437
03/30/2015 08:45:00 AM,Oldsmobile,Green,V155747,Illinois,4226.0,N,MOODY,AVE,4340,N,MOODY,,Peoples Gas,15-01016130
03/30/2015 08:39:00 AM,Nissan,Silver,S417595,Illinois,5441.0,S,LARAMIE,AVE,5241,S,LARAMIE,,Water Management,15-01015890
03/30/2015 08:20:00 AM,Pontiac,Black,N752916,Illinois,3646.0,S,DR MARTIN LUTHER KING JR,EXT,410,E,37TH STREET,,Film Office,15-01016280
03/30/2015 08:15:00 AM,Acura,Gray,WMS871,Indiana,749.0,N,CLARK,ST,300,E,LOWER WACKER,,Water Management,15-01015567
03/30/2015 08:11:00 AM,Honda,Gray,R375478,Illinois,5923.0,S,KOLMAR,AVE,4500,W,60TH,,Water Management,15-01015476
03/30/2015 08:05:00 AM,Chevrolet,Gray,361MYM,Wisconsin,6800.0,N,OZARK,AVE,6810,N,OZARK,,Water Management,15-01015260
03/30/2015 08:04:00 AM,Ford,Black,V428722,Illinois,1954.0,N,DAYTON,ST,1952,N,DAYTON,,Peoples Gas,15-01015236
03/30/2015 08:00:00 AM,Toyota,Gray,FVN9633,Ohio,651.0,W,ALDINE,AVE,821,W,CORNELIA,,Peoples Gas,15-01015144
03/30/2015 07:55:00 AM,Honda,Blue,V973691,Illinois,1700.0,N,NB OUTER LAKE SHORE,DR,2405,N,CANNON,,Broken Down,15-01015108
03/30/2015 07:55:00 AM,Volkswagen,Gray,P503669,Illinois,647.0,W,ALDINE,AVE,702,W,BUCKINGHAM,,Peoples Gas,15-01015143
03/30/2015 07:08:00 AM,Honda,Blue,11350LE,Illinois,955.0,W,33RD,PL,3442,S,MORGAN,,Water Management,15-01013915
03/30/2015 07:00:00 AM,(Unlisted Make),Black,PEACE 12,Illinois,2015.0,W,FARWELL,AVE,2000,W,FARWELL,,Forestry,15-01015259
03/30/2015 04:41:00 AM,Chevrolet,Gray,V674791,Illinois,202.0,,UPPER COLUMBUS,,400,E,LOWER WACKER,,Film Office,15-01012076
03/30/2015 04:15:00 AM,Dodge,Black,E607359,Illinois,252.0,,UPPER COLUMBUS,,400,E,LOWER WACKER,,Film Office,15-01012027
03/30/2015 03:35:00 AM,Nissan,White,VTB190,Indiana,338.0,,UPPER COLUMBUS,,400,E,LOWER WACKER,,Film Office,15-01011972
03/30/2015 12:00:00 AM,Toyota,Beige,283084,Illinois,2412.0,W,DEVON,AVE,6310,N,CAMPBELL,,Other,15-01021824
03/29/2015 08:15:00 PM,Hyundai,Gray,7423778,Illinois,2000.0,E,65TH,ST,6548,S,GREENWOOD,,Broken Down,15-01007068
03/29/2015 04:15:00 PM,Chevrolet,Red,467ALF,Indiana,1800.0,S,LAKE SHORE,DR,2300,S,LAKE SHORE,,Accident,15-01001527
03/29/2015 03:55:00 PM,Ford,Black,E145645,Illinois,252.0,W,47TH,ST,5101,S,WENTWORTH,,Accident,15-01001695
03/29/2015 12:57:00 PM,Nissan,Tan,1200495,Illinois,4101.0,S,NB OUTER LAKE SHORE,DR,1400,E,47TH,,Broken Down,15-00997778
03/29/2015 12:20:00 PM,Ford,Yellow,168TX,Illinois,1401.0,S,LAKE SHORE,DR,1800,S,LAKE SHORE DRIVER,,Broken Down,15-00996461
03/29/2015 12:15:00 PM,Jeep - Year Greater 1988,Green,H475807,Illinois,100.0,S,LAKE SHORE,DR,469,E,18TH,,Broken Down,15-00996126
03/29/2015 10:19:00 AM,Ford,Black,V505638,Illinois,1501.0,S,LAKE SHORE,DR,1800,S,LAKE SHORE DRIVER,,Broken Down,15-00994130
03/29/2015 09:45:00 AM,,,V422302,Illinois,2300.0,N,SB OUTER LAKE SHORE,DR,350,E,LOWER WACKER,,Broken Down,15-00993752
03/29/2015 07:05:00 AM,Nissan,White,,Illinois,300.0,S,LAKE SHORE,DR,2650,N,CANNON,,Broken Down,15-00991308
03/29/2015 05:56:00 AM,Oldsmobile,Black,V747016,Illinois,400.0,E,RANDOLPH,ST,400,E,LOWER WACKER,,Broken Down,15-00990911
03/29/2015 01:55:00 AM,Honda,Maroon,V596459,Illinois,300.0,S,SB OUTER LAKE SHORE,,100,S,LAKE SHORE,,Broken Down,15-00990425
03/29/2015 12:55:00 AM,Chrysler,Black,P743459,Illinois,3100.0,S,SB OUTER LAKE SHORE,DR,3100,S,MOE DR,,Broken Down,15-00990366
03/28/2015 11:45:00 PM,Nissan,Blue,DLR9901,Ohio,1001.0,N,NB OUTER LAKE SHORE,DR,3103,N,RECREATION DRIVE,,Stalled,15-00976061
03/28/2015 11:45:00 PM,Volvo,Red,193 LCF,Indiana,135.0,S,ARCHER,,160,S,ARCHER,,Broken Down,15-00975918
03/28/2015 08:40:00 PM,Infiniti/M30,Silver,S416447,Illinois,4100.0,S,LAKE SHORE,DR,1200,E,47TH,,Broken Down,15-00988745
03/28/2015 07:40:00 PM,Bmw,Black,7107G DL,Illinois,4000.0,N,SB OUTER LAKE SHORE,DR,2415,N,CANNON DRIVE,,Broken Down,15-00988648
03/28/2015 06:30:00 PM,Toyota,Black,E485504,Illinois,3900.0,S,LAKE SHORE,DR,400,E,39TH,,Broken Down,15-00986828
